ID,condition,recallcollect,instructioncollect,trialcollect,correctcollect
2,ind,S,S,26,1
2,ind,K,K,26,1
2,ind,S,K,26,0
2,ind,S,S,26,1
2,ind,K,S,26,0
2,ind,K,K,26,1
2,ind,S,K,26,0
2,ind,K,S,26,0
2,ind,S,K,26,0
2,ind,S,S,26,1
2,ind,S,S,26,1
2,ind,K,K,27,1
2,ind,L,K,27,0
2,ind,K,K,27,1
2,ind,L,L,27,1
2,ind,K,L,27,0
2,ind,L,K,27,0
2,ind,K,L,27,0
2,ind,L,L,27,1
2,ind,L,L,27,1
2,ind,K,K,27,1
2,ind,L,K,27,0
2,ind,K,L,27,0
2,ind,D,D,28,1
2,ind,D,L,28,0
2,ind,L,L,28,1
2,ind,D,L,28,0
2,ind,L,D,28,0
2,ind,L,D,28,0
2,ind,L,D,28,0
2,ind,D,L,28,0
2,ind,L,D,28,0
2,ind,D,D,28,1
2,ind,L,L,28,1
2,ind,D,L,28,0
2,ind,K,K,29,1
2,ind,L,L,29,1
2,ind,L,L,29,1
2,ind,K,K,29,1
2,ind,K,K,29,1
2,ind,K,L,29,0
2,ind,L,K,29,0
2,ind,K,K,29,1
2,ind,L,L,29,1
2,ind,L,L,29,1
2,ind,L,L,29,1
2,ind,K,K,29,1
2,ind,D,D,30,1
2,ind,D,D,30,1
2,ind,D,D,30,1
2,ind,K,K,30,1
2,ind,D,K,30,0
2,ind,K,K,30,1
2,ind,K,K,30,1
2,ind,K,D,30,0
2,ind,D,D,30,1
2,ind,K,K,30,1
2,ind,D,D,30,1
2,ind,K,K,30,1
2,ind,L,L,31,1
2,ind,S,S,31,1
2,ind,S,S,31,1
2,ind,S,L,31,0
2,ind,S,S,31,1
2,ind,L,S,31,0
2,ind,L,L,31,1
2,ind,L,L,31,1
2,ind,S,S,31,1
2,ind,L,L,31,1
2,ind,L,L,31,1
2,ind,S,S,31,1
2,ind,L,L,32,1
2,ind,S,S,32,1
2,ind,L,S,32,0
2,ind,S,L,32,0
2,ind,S,S,32,1
2,ind,L,L,32,1
2,ind,L,L,32,1
2,ind,S,S,32,1
2,ind,L,L,32,1
2,ind,S,L,32,0
2,ind,S,S,32,1
2,ind,L,S,32,0
2,ind,S,S,33,1
2,ind,S,K,33,0
2,ind,K,S,33,0
2,ind,S,S,33,1
2,ind,K,S,33,0
2,ind,K,K,33,1
2,ind,S,K,33,0
2,ind,K,S,33,0
2,ind,S,S,33,1
2,ind,K,K,33,1
2,ind,S,K,33,0
2,ind,K,K,33,1
2,ind,K,K,34,1
2,ind,K,K,34,1
2,ind,K,L,34,0
2,ind,L,L,34,1
2,ind,K,L,34,0
2,ind,K,L,34,0
2,ind,L,L,34,1
2,ind,K,K,34,1
2,ind,L,K,34,0
2,ind,L,K,34,0
2,ind,L,K,34,0
2,ind,K,L,34,0
2,ind,S,S,35,1
2,ind,S,S,35,1
2,ind,S,S,35,1
2,ind,D,D,35,1
2,ind,S,D,35,0
2,ind,D,D,35,1
2,ind,D,S,35,0
2,ind,S,S,35,1
2,ind,D,D,35,1
2,ind,S,D,35,0
2,ind,D,S,35,0
2,ind,S,D,35,0
2,ind,K,K,36,1
2,ind,K,L,36,0
2,ind,L,L,36,1
2,ind,K,K,36,1
2,ind,L,L,36,1
2,ind,K,L,36,0
2,ind,L,K,36,0
2,ind,K,K,36,1
2,ind,L,K,36,0
2,ind,L,L,36,1
2,ind,K,L,36,0
2,ind,L,K,36,0
2,ind,L,L,37,1
2,ind,L,L,37,1
2,ind,L,L,37,1
2,ind,L,L,37,1
2,ind,D,D,37,1
2,ind,D,L,37,0
2,ind,D,D,37,1
2,ind,L,L,37,1
2,ind,L,D,37,0
2,ind,L,D,37,0
2,ind,D,D,37,1
2,ind,D,D,37,1
2,ind,D,D,38,1
2,ind,D,D,38,1
2,ind,S,D,38,0
2,ind,S,S,38,1
2,ind,S,S,38,1
2,ind,D,D,38,1
2,ind,D,S,38,0
2,ind,D,D,38,1
2,ind,S,S,38,1
2,ind,S,S,38,1
2,ind,D,D,38,1
2,ind,S,S,38,1
2,ind,S,S,39,1
2,ind,S,L,39,0
2,ind,S,L,39,0
2,ind,L,S,39,0
2,ind,S,L,39,0
2,ind,S,S,39,1
2,ind,L,L,39,1
2,ind,S,L,39,0
2,ind,L,S,39,0
2,ind,S,L,39,0
2,ind,L,S,39,0
2,ind,L,S,39,0
2,ind,D,D,40,1
2,ind,D,D,40,1
2,ind,L,D,40,0
2,ind,L,D,40,0
2,ind,D,L,40,0
2,ind,L,L,40,1
2,ind,L,D,40,0
2,ind,L,D,40,0
2,ind,D,L,40,0
2,ind,D,L,40,0
2,ind,D,L,40,0
2,ind,L,L,40,1
2,m1,F,F,41,1
2,m1,F,J,41,0
2,m1,J,J,41,1
2,m1,J,J,41,1
2,m1,J,J,41,1
2,m1,F,J,41,0
2,m1,F,F,41,1
2,m1,F,F,41,1
2,m1,J,F,41,0
2,m1,J,F,41,0
2,m1,F,J,41,0
2,m1,J,F,41,0
2,m1,J,J,42,1
2,m1,F,F,42,1
2,m1,F,F,42,1
2,m1,J,F,42,0
2,m1,J,F,42,0
2,m1,F,F,42,1
2,m1,J,J,42,1
2,m1,J,J,42,1
2,m1,J,J,42,1
2,m1,F,J,42,0
2,m1,F,F,42,1
2,m1,F,J,42,0
2,m1,F,F,43,1
2,m1,J,J,43,1
2,m1,F,J,43,0
2,m1,J,J,43,1
2,m1,J,J,43,1
2,m1,F,J,43,0
2,m1,J,F,43,0
2,m1,J,F,43,0
2,m1,F,F,43,1
2,m1,F,F,43,1
2,m1,F,J,43,0
2,m1,J,F,43,0
2,m1,J,J,44,1
2,m1,F,F,44,1
2,m1,J,F,44,0
2,m1,F,F,44,1
2,m1,F,F,44,1
2,m1,J,F,44,0
2,m1,F,J,44,0
2,m1,F,J,44,0
2,m1,J,J,44,1
2,m1,J,J,44,1
2,m1,J,F,44,0
2,m1,F,J,44,0
2,m1,F,F,45,1
2,m1,J,J,45,1
2,m1,J,J,45,1
2,m1,F,J,45,0
2,m1,J,J,45,1
2,m1,J,J,45,1
2,m1,J,F,45,0
2,m1,J,F,45,0
2,m1,J,F,45,0
2,m1,F,F,45,1
2,m1,J,J,45,1
2,m1,J,F,45,0
2,m1,J,J,46,1
2,m1,F,F,46,1
2,m1,F,F,46,1
2,m1,F,F,46,1
2,m1,J,F,46,0
2,m1,F,F,46,1
2,m1,J,J,46,1
2,m1,F,J,46,0
2,m1,J,J,46,1
2,m1,F,J,46,0
2,m1,F,F,46,1
2,m1,F,J,46,0
2,m1,F,F,47,1
2,m1,J,J,47,1
2,m1,J,J,47,1
2,m1,F,J,47,0
2,m1,F,J,47,0
2,m1,F,J,47,0
2,m1,F,F,47,1
2,m1,J,F,47,0
2,m1,F,F,47,1
2,m1,F,F,47,1
2,m1,J,J,47,1
2,m1,J,F,47,0
2,m1,J,J,48,1
2,m1,J,F,48,0
2,m1,F,F,48,1
2,m1,J,F,48,0
2,m1,F,F,48,1
2,m1,F,F,48,1
2,m1,F,J,48,0
2,m1,J,J,48,1
2,m1,F,J,48,0
2,m1,J,J,48,1
2,m1,F,F,48,1
2,m1,F,J,48,0
2,m2,J,J,49,1
2,m2,J,J,49,1
2,m2,J,J,49,1
2,m2,F,F,49,1
2,m2,J,F,49,0
2,m2,J,J,49,1
2,m2,F,J,49,0
2,m2,J,F,49,0
2,m2,F,F,49,1
2,m2,F,F,49,1
2,m2,F,F,49,1
2,m2,J,J,49,1
2,m2,F,F,50,1
2,m2,F,F,50,1
2,m2,F,F,50,1
2,m2,J,J,50,1
2,m2,F,J,50,0
2,m2,J,F,50,0
2,m2,J,F,50,0
2,m2,F,J,50,0
2,m2,J,J,50,1
2,m2,J,J,50,1
2,m2,F,J,50,0
2,m2,F,F,50,1
2,m2,J,J,51,1
2,m2,J,J,51,1
2,m2,J,J,51,1
2,m2,F,F,51,1
2,m2,F,F,51,1
2,m2,F,J,51,0
2,m2,F,J,51,0
2,m2,F,F,51,1
2,m2,J,F,51,0
2,m2,J,F,51,0
2,m2,J,F,51,0
2,m2,J,J,51,1
2,m2,F,F,52,1
2,m2,J,F,52,0
2,m2,F,F,52,1
2,m2,F,J,52,0
2,m2,J,J,52,1
2,m2,F,F,52,1
2,m2,J,F,52,0
2,m2,J,J,52,1
2,m2,J,J,52,1
2,m2,F,J,52,0
2,m2,J,J,52,1
2,m2,F,F,52,1
2,m2,J,J,53,1
2,m2,F,J,53,0
2,m2,J,J,53,1
2,m2,F,F,53,1
2,m2,F,F,53,1
2,m2,J,J,53,1
2,m2,F,J,53,0
2,m2,F,F,53,1
2,m2,J,F,53,0
2,m2,J,F,53,0
2,m2,J,F,53,0
2,m2,F,J,53,0
2,m2,F,F,54,1
2,m2,F,F,54,1
2,m2,F,F,54,1
2,m2,J,J,54,1
2,m2,J,J,54,1
2,m2,F,F,54,1
2,m2,F,F,54,1
2,m2,J,J,54,1
2,m2,J,J,54,1
2,m2,J,J,54,1
2,m2,F,J,54,0
2,m2,F,F,54,1
2,m2,J,J,55,1
2,m2,J,J,55,1
2,m2,J,J,55,1
2,m2,F,F,55,1
2,m2,J,F,55,0
2,m2,J,J,55,1
2,m2,F,J,55,0
2,m2,J,F,55,0
2,m2,F,F,55,1
2,m2,F,F,55,1
2,m2,F,F,55,1
2,m2,J,J,55,1
2,m2,F,F,56,1
2,m2,J,F,56,0
2,m2,J,F,56,0
2,m2,J,J,56,1
2,m2,J,J,56,1
2,m2,J,F,56,0
2,m2,F,F,56,1
2,m2,F,J,56,0
2,m2,F,J,56,0
2,m2,F,J,56,0
2,m2,J,J,56,1
2,m2,F,F,56,1
2,ind,F,F,57,1
2,ind,J,J,57,1
2,ind,J,F,57,0
2,ind,F,F,57,1
2,ind,J,F,57,0
2,ind,J,J,57,1
2,ind,J,J,57,1
2,ind,F,F,57,1
2,ind,J,J,57,1
2,ind,F,J,57,0
2,ind,J,F,57,0
2,ind,F,J,57,0
2,ind,F,F,58,1
2,ind,J,J,58,1
2,ind,F,J,58,0
2,ind,F,F,58,1
2,ind,J,F,58,0
2,ind,J,J,58,1
2,ind,J,F,58,0
2,ind,F,J,58,0
2,ind,F,F,58,1
2,ind,F,F,58,1
2,ind,J,J,58,1
2,ind,J,J,58,1
2,ind,J,J,59,1
2,ind,J,J,59,1
2,ind,J,F,59,0
2,ind,F,F,59,1
2,ind,J,J,59,1
2,ind,J,J,59,1
2,ind,F,J,59,0
2,ind,J,F,59,0
2,ind,F,F,59,1
2,ind,F,J,59,0
2,ind,F,F,59,1
2,ind,J,F,59,0
2,ind,F,F,60,1
2,ind,F,J,60,0
2,ind,F,J,60,0
2,ind,J,J,60,1
2,ind,F,F,60,1
2,ind,F,J,60,0
2,ind,J,F,60,0
2,ind,F,F,60,1
2,ind,J,J,60,1
2,ind,F,F,60,1
2,ind,F,J,60,0
2,ind,F,F,60,1
2,ind,F,F,61,1
2,ind,F,F,61,1
2,ind,J,J,61,1
2,ind,J,J,61,1
2,ind,F,F,61,1
2,ind,J,F,61,0
2,ind,J,J,61,1
2,ind,J,F,61,0
2,ind,F,J,61,0
2,ind,F,J,61,0
2,ind,F,J,61,0
2,ind,J,F,61,0
2,ind,J,J,62,1
2,ind,F,F,62,1
2,ind,F,J,62,0
2,ind,J,F,62,0
2,ind,J,J,62,1
2,ind,F,F,62,1
2,ind,J,F,62,0
2,ind,F,J,62,0
2,ind,F,F,62,1
2,ind,J,J,62,1
2,ind,F,J,62,0
2,ind,F,F,62,1
2,ind,J,J,63,1
2,ind,J,J,63,1
2,ind,F,J,63,0
2,ind,J,J,63,1
2,ind,F,J,63,0
2,ind,F,F,63,1
2,ind,F,J,63,0
2,ind,J,F,63,0
2,ind,F,F,63,1
2,ind,J,F,63,0
2,ind,F,F,63,1
2,ind,F,F,63,1
2,ind,F,F,64,1
2,ind,F,F,64,1
2,ind,J,F,64,0
2,ind,J,J,64,1
2,ind,F,F,64,1
2,ind,J,J,64,1
2,ind,J,J,64,1
2,ind,J,F,64,0
2,ind,F,F,64,1
2,ind,F,J,64,0
2,ind,F,J,64,0
2,ind,F,J,64,0
3,m2,L,L,1,1
3,m2,L,L,1,1
3,m2,L,L,1,1
3,m2,L,J,1,0
3,m2,L,J,1,0
3,m2,L,L,1,1
3,m2,L,L,1,1
3,m2,L,J,1,0
3,m2,L,J,1,0
3,m2,L,J,1,0
3,m2,L,J,1,0
3,m2,L,L,1,1
3,m2,F,F,2,1
3,m2,F,F,2,1
3,m2,F,F,2,1
3,m2,L,L,2,1
3,m2,L,L,2,1
3,m2,F,F,2,1
3,m2,F,F,2,1
3,m2,F,L,2,0
3,m2,L,L,2,1
3,m2,F,L,2,0
3,m2,L,L,2,1
3,m2,L,F,2,0
3,m2,J,J,3,1
3,m2,J,J,3,1
3,m2,J,J,3,1
3,m2,J,L,3,0
3,m2,J,L,3,0
3,m2,J,J,3,1
3,m2,J,J,3,1
3,m2,J,L,3,0
3,m2,J,L,3,0
3,m2,J,L,3,0
3,m2,J,L,3,0
3,m2,J,J,3,1
3,m2,L,L,4,1
3,m2,L,L,4,1
3,m2,L,L,4,1
3,m2,L,F,4,0
3,m2,L,F,4,0
3,m2,F,L,4,0
3,m2,L,L,4,1
3,m2,L,F,4,0
3,m2,L,F,4,0
3,m2,L,F,4,0
3,m2,L,F,4,0
3,m2,F,L,4,0
3,m2,D,D,5,1
3,m2,D,D,5,1
3,m2,D,D,5,1
3,m2,D,F,5,0
3,m2,D,F,5,0
3,m2,F,D,5,0
3,m2,D,D,5,1
3,m2,D,F,5,0
3,m2,D,F,5,0
3,m2,D,F,5,0
3,m2,D,F,5,0
3,m2,D,D,5,1
3,m2,L,L,6,1
3,m2,L,L,6,1
3,m2,L,L,6,1
3,m2,F,F,6,1
3,m2,L,F,6,0
3,m2,L,L,6,1
3,m2,L,L,6,1
3,m2,F,F,6,1
3,m2,L,F,6,0
3,m2,L,F,6,0
3,m2,L,F,6,0
3,m2,L,L,6,1
3,m2,J,J,7,1
3,m2,F,J,7,0
3,m2,F,J,7,0
3,m2,F,F,7,1
3,m2,J,F,7,0
3,m2,J,J,7,1
3,m2,F,J,7,0
3,m2,F,F,7,1
3,m2,J,F,7,0
3,m2,J,F,7,0
3,m2,F,F,7,1
3,m2,F,J,7,0
3,m2,J,J,8,1
3,m2,J,J,8,1
3,m2,L,J,8,0
3,m2,J,L,8,0
3,m2,L,L,8,1
3,m2,L,J,8,0
3,m2,L,J,8,0
3,m2,J,L,8,0
3,m2,J,L,8,0
3,m2,J,L,8,0
3,m2,L,L,8,1
3,m2,J,J,8,1
3,m2,L,L,9,1
3,m2,L,L,9,1
3,m2,L,L,9,1
3,m2,F,F,9,1
3,m2,F,F,9,1
3,m2,L,L,9,1
3,m2,L,L,9,1
3,m2,F,F,9,1
3,m2,F,F,9,1
3,m2,F,F,9,1
3,m2,L,F,9,0
3,m2,L,L,9,1
3,m2,F,F,10,1
3,m2,F,F,10,1
3,m2,J,F,10,0
3,m2,F,J,10,0
3,m2,J,J,10,1
3,m2,J,F,10,0
3,m2,J,F,10,0
3,m2,F,J,10,0
3,m2,F,J,10,0
3,m2,J,J,10,1
3,m2,F,J,10,0
3,m2,F,F,10,1
3,m2,D,D,11,1
3,m2,D,D,11,1
3,m2,D,D,11,1
3,m2,F,F,11,1
3,m2,F,F,11,1
3,m2,D,D,11,1
3,m2,D,D,11,1
3,m2,F,F,11,1
3,m2,F,F,11,1
3,m2,F,F,11,1
3,m2,F,F,11,1
3,m2,D,D,11,1
3,m2,J,J,12,1
3,m2,J,J,12,1
3,m2,L,J,12,0
3,m2,J,L,12,0
3,m2,J,L,12,0
3,m2,J,J,12,1
3,m2,J,J,12,1
3,m2,J,L,12,0
3,m2,L,L,12,1
3,m2,L,L,12,1
3,m2,J,L,12,0
3,m2,J,J,12,1
3,m2,J,J,13,1
3,m2,J,J,13,1
3,m2,D,J,13,0
3,m2,D,D,13,1
3,m2,J,D,13,0
3,m2,J,J,13,1
3,m2,D,J,13,0
3,m2,D,D,13,1
3,m2,D,D,13,1
3,m2,D,D,13,1
3,m2,J,D,13,0
3,m2,D,J,13,0
3,m2,L,L,14,1
3,m2,L,L,14,1
3,m2,L,L,14,1
3,m2,F,F,14,1
3,m2,L,F,14,0
3,m2,L,L,14,1
3,m2,L,L,14,1
3,m2,L,F,14,0
3,m2,L,F,14,0
3,m2,F,F,14,1
3,m2,F,F,14,1
3,m2,L,L,14,1
3,m2,D,D,15,1
3,m2,D,D,15,1
3,m2,J,D,15,0
3,m2,J,J,15,1
3,m2,D,J,15,0
3,m2,D,D,15,1
3,m2,J,D,15,0
3,m2,J,J,15,1
3,m2,D,J,15,0
3,m2,D,J,15,0
3,m2,J,J,15,1
3,m2,D,D,15,1
3,m2,J,J,16,1
3,m2,J,J,16,1
3,m2,D,J,16,0
3,m2,D,D,16,1
3,m2,J,D,16,0
3,m2,J,J,16,1
3,m2,J,J,16,1
3,m2,J,D,16,0
3,m2,D,D,16,1
3,m2,J,D,16,0
3,m2,J,D,16,0
3,m2,J,J,16,1
3,m2,D,D,17,1
3,m2,D,D,17,1
3,m2,D,D,17,1
3,m2,L,L,17,1
3,m2,L,L,17,1
3,m2,D,D,17,1
3,m2,D,D,17,1
3,m2,L,L,17,1
3,m2,L,L,17,1
3,m2,L,L,17,1
3,m2,L,L,17,1
3,m2,D,D,17,1
3,m2,F,F,18,1
3,m2,F,F,18,1
3,m2,D,F,18,0
3,m2,D,D,18,1
3,m2,F,D,18,0
3,m2,F,F,18,1
3,m2,D,F,18,0
3,m2,D,D,18,1
3,m2,D,D,18,1
3,m2,D,D,18,1
3,m2,F,D,18,0
3,m2,F,F,18,1
3,m2,D,D,19,1
3,m2,D,D,19,1
3,m2,D,D,19,1
3,m2,F,F,19,1
3,m2,F,F,19,1
3,m2,D,D,19,1
3,m2,D,D,19,1
3,m2,F,F,19,1
3,m2,F,F,19,1
3,m2,F,F,19,1
3,m2,F,F,19,1
3,m2,D,D,19,1
3,m2,F,F,20,1
3,m2,F,F,20,1
3,m2,D,F,20,0
3,m2,D,D,20,1
3,m2,F,D,20,0
3,m2,F,F,20,1
3,m2,D,F,20,0
3,m2,D,D,20,1
3,m2,D,D,20,1
3,m2,D,D,20,1
3,m2,F,D,20,0
3,m2,F,F,20,1
3,m2,F,F,21,1
3,m2,F,F,21,1
3,m2,F,F,21,1
3,m2,J,J,21,1
3,m2,J,J,21,1
3,m2,F,F,21,1
3,m2,F,F,21,1
3,m2,J,J,21,1
3,m2,J,J,21,1
3,m2,J,J,21,1
3,m2,J,J,21,1
3,m2,F,F,21,1
3,m2,D,D,22,1
3,m2,D,D,22,1
3,m2,D,D,22,1
3,m2,F,F,22,1
3,m2,D,F,22,0
3,m2,D,D,22,1
3,m2,F,D,22,0
3,m2,F,F,22,1
3,m2,D,F,22,0
3,m2,D,F,22,0
3,m2,D,F,22,0
3,m2,D,D,22,1
3,m2,F,F,23,1
3,m2,F,F,23,1
3,m2,L,F,23,0
3,m2,L,L,23,1
3,m2,F,L,23,0
3,m2,F,F,23,1
3,m2,F,F,23,1
3,m2,F,L,23,0
3,m2,L,L,23,1
3,m2,F,L,23,0
3,m2,F,L,23,0
3,m2,F,F,23,1
3,m2,D,D,24,1
3,m2,D,D,24,1
3,m2,D,D,24,1
3,m2,L,L,24,1
3,m2,D,L,24,0
3,m2,D,D,24,1
3,m2,L,D,24,0
3,m2,D,L,24,0
3,m2,D,L,24,0
3,m2,D,L,24,0
3,m2,D,L,24,0
3,m2,D,D,24,1
3,m2,J,J,25,1
3,m2,J,J,25,1
3,m2,F,J,25,0
3,m2,J,F,25,0
3,m2,J,F,25,0
3,m2,J,J,25,1
3,m2,F,J,25,0
3,m2,F,F,25,1
3,m2,J,F,25,0
3,m2,J,F,25,0
3,m2,F,F,25,1
3,m2,F,J,25,0
3,m2,D,D,26,1
3,m2,D,D,26,1
3,m2,F,D,26,0
3,m2,F,F,26,1
3,m2,D,F,26,0
3,m2,D,D,26,1
3,m2,F,D,26,0
3,m2,F,F,26,1
3,m2,F,F,26,1
3,m2,F,F,26,1
3,m2,D,F,26,0
3,m2,D,D,26,1
3,m2,F,F,27,1
3,m2,F,F,27,1
3,m2,D,F,27,0
3,m2,D,D,27,1
3,m2,F,D,27,0
3,m2,F,F,27,1
3,m2,D,F,27,0
3,m2,F,D,27,0
3,m2,F,D,27,0
3,m2,D,D,27,1
3,m2,F,D,27,0
3,m2,F,F,27,1
3,m2,J,J,28,1
3,m2,L,J,28,0
3,m2,J,J,28,1
3,m2,J,L,28,0
3,m2,L,L,28,1
3,m2,L,J,28,0
3,m2,J,J,28,1
3,m2,J,L,28,0
3,m2,L,L,28,1
3,m2,J,L,28,0
3,m2,J,L,28,0
3,m2,J,J,28,1
3,m2,D,D,29,1
3,m2,D,D,29,1
3,m2,D,D,29,1
3,m2,F,F,29,1
3,m2,F,F,29,1
3,m2,D,D,29,1
3,m2,D,D,29,1
3,m2,F,F,29,1
3,m2,F,F,29,1
3,m2,F,F,29,1
3,m2,F,F,29,1
3,m2,D,D,29,1
3,m2,J,J,30,1
3,m2,J,J,30,1
3,m2,J,J,30,1
3,m2,L,L,30,1
3,m2,J,L,30,0
3,m2,J,J,30,1
3,m2,J,J,30,1
3,m2,J,L,30,0
3,m2,J,L,30,0
3,m2,L,L,30,1
3,m2,L,L,30,1
3,m2,J,J,30,1
3,m2,L,L,31,1
3,m2,L,L,31,1
3,m2,F,L,31,0
3,m2,F,F,31,1
3,m2,L,F,31,0
3,m2,L,L,31,1
3,m2,L,L,31,1
3,m2,L,F,31,0
3,m2,F,F,31,1
3,m2,L,F,31,0
3,m2,F,F,31,1
3,m2,F,L,31,0
3,m2,J,J,32,1
3,m2,L,J,32,0
3,m2,L,J,32,0
3,m2,L,L,32,1
3,m2,J,L,32,0
3,m2,J,J,32,1
3,m2,L,J,32,0
3,m2,L,L,32,1
3,m2,J,L,32,0
3,m2,J,L,32,0
3,m2,L,L,32,1
3,m2,J,J,32,1
3,m2,L,L,33,1
3,m2,L,L,33,1
3,m2,D,L,33,0
3,m2,D,D,33,1
3,m2,L,D,33,0
3,m2,L,L,33,1
3,m2,D,L,33,0
3,m2,D,D,33,1
3,m2,D,D,33,1
3,m2,D,D,33,1
3,m2,L,D,33,0
3,m2,L,L,33,1
3,m2,J,J,34,1
3,m2,J,J,34,1
3,m2,J,J,34,1
3,m2,F,F,34,1
3,m2,F,F,34,1
3,m2,J,J,34,1
3,m2,J,J,34,1
3,m2,F,F,34,1
3,m2,F,F,34,1
3,m2,F,F,34,1
3,m2,F,F,34,1
3,m2,J,J,34,1
3,m2,D,D,35,1
3,m2,D,D,35,1
3,m2,D,D,35,1
3,m2,F,F,35,1
3,m2,F,F,35,1
3,m2,D,D,35,1
3,m2,D,D,35,1
3,m2,F,F,35,1
3,m2,F,F,35,1
3,m2,F,F,35,1
3,m2,F,F,35,1
3,m2,D,D,35,1
3,m2,J,J,36,1
3,m2,J,J,36,1
3,m2,D,J,36,0
3,m2,D,D,36,1
3,m2,J,D,36,0
3,m2,J,J,36,1
3,m2,D,J,36,0
3,m2,D,D,36,1
3,m2,D,D,36,1
3,m2,D,D,36,1
3,m2,J,D,36,0
3,m2,J,J,36,1
3,m2,F,F,37,1
3,m2,F,F,37,1
3,m2,J,F,37,0
3,m2,J,J,37,1
3,m2,F,J,37,0
3,m2,F,F,37,1
3,m2,F,F,37,1
3,m2,F,J,37,0
3,m2,J,J,37,1
3,m2,F,J,37,0
3,m2,F,J,37,0
3,m2,F,F,37,1
3,m2,D,D,38,1
3,m2,D,D,38,1
3,m2,D,D,38,1
3,m2,J,J,38,1
3,m2,J,J,38,1
3,m2,D,D,38,1
3,m2,D,D,38,1
3,m2,J,J,38,1
3,m2,J,J,38,1
3,m2,J,J,38,1
3,m2,J,J,38,1
3,m2,D,D,38,1
3,m2,D,D,39,1
3,m2,D,D,39,1
3,m2,F,D,39,0
3,m2,F,F,39,1
3,m2,D,F,39,0
3,m2,D,D,39,1
3,m2,F,D,39,0
3,m2,F,F,39,1
3,m2,F,F,39,1
3,m2,F,F,39,1
3,m2,D,F,39,0
3,m2,D,D,39,1
3,m2,F,F,40,1
3,m2,D,F,40,0
3,m2,D,F,40,0
3,m2,D,D,40,1
3,m2,F,D,40,0
3,m2,F,F,40,1
3,m2,D,F,40,0
3,m2,F,D,40,0
3,m2,F,D,40,0
3,m2,F,D,40,0
3,m2,F,D,40,0
3,m2,F,F,40,1
3,m2,K,K,41,1
3,m2,S,K,41,0
3,m2,K,K,41,1
3,m2,K,S,41,0
3,m2,S,S,41,1
3,m2,S,K,41,0
3,m2,S,K,41,0
3,m2,K,S,41,0
3,m2,K,S,41,0
3,m2,K,S,41,0
3,m2,K,S,41,0
3,m2,K,K,41,1
3,m2,S,S,42,1
3,m2,S,S,42,1
3,m2,K,S,42,0
3,m2,K,K,42,1
3,m2,S,K,42,0
3,m2,S,S,42,1
3,m2,K,S,42,0
3,m2,K,K,42,1
3,m2,K,K,42,1
3,m2,K,K,42,1
3,m2,S,K,42,0
3,m2,S,S,42,1
3,m2,K,K,43,1
3,m2,K,K,43,1
3,m2,K,K,43,1
3,m2,S,S,43,1
3,m2,S,S,43,1
3,m2,K,K,43,1
3,m2,K,K,43,1
3,m2,S,S,43,1
3,m2,S,S,43,1
3,m2,S,S,43,1
3,m2,S,S,43,1
3,m2,K,K,43,1
3,m2,S,S,44,1
3,m2,S,S,44,1
3,m2,S,S,44,1
3,m2,S,K,44,0
3,m2,S,K,44,0
3,m2,K,S,44,0
3,m2,S,S,44,1
3,m2,S,K,44,0
3,m2,S,K,44,0
3,m2,S,K,44,0
3,m2,S,K,44,0
3,m2,K,S,44,0
3,m2,K,K,45,1
3,m2,K,K,45,1
3,m2,K,K,45,1
3,m2,S,S,45,1
3,m2,S,S,45,1
3,m2,K,K,45,1
3,m2,K,K,45,1
3,m2,S,S,45,1
3,m2,S,S,45,1
3,m2,S,S,45,1
3,m2,S,S,45,1
3,m2,K,K,45,1
3,m2,S,S,46,1
3,m2,S,S,46,1
3,m2,K,S,46,0
3,m2,K,K,46,1
3,m2,S,K,46,0
3,m2,S,S,46,1
3,m2,K,S,46,0
3,m2,K,K,46,1
3,m2,K,K,46,1
3,m2,K,K,46,1
3,m2,S,K,46,0
3,m2,S,S,46,1
3,m2,K,K,47,1
3,m2,K,K,47,1
3,m2,S,K,47,0
3,m2,K,S,47,0
3,m2,K,S,47,0
3,m2,K,K,47,1
3,m2,K,K,47,1
3,m2,K,S,47,0
3,m2,S,S,47,1
3,m2,S,S,47,1
3,m2,K,S,47,0
3,m2,K,K,47,1
3,m2,S,S,48,1
3,m2,S,S,48,1
3,m2,S,S,48,1
3,m2,K,K,48,1
3,m2,S,K,48,0
3,m2,S,S,48,1
3,m2,S,S,48,1
3,m2,S,K,48,0
3,m2,S,K,48,0
3,m2,K,K,48,1
3,m2,K,K,48,1
3,m2,S,S,48,1
3,ind,K,K,49,1
3,ind,K,S,49,0
3,ind,K,S,49,0
3,ind,K,K,49,1
3,ind,K,K,49,1
3,ind,S,S,49,1
3,ind,S,K,49,0
3,ind,K,S,49,0
3,ind,K,K,49,1
3,ind,K,K,49,1
3,ind,K,S,49,0
3,ind,S,S,49,1
3,ind,K,K,50,1
3,ind,K,K,50,1
3,ind,K,K,50,1
3,ind,S,S,50,1
3,ind,S,K,50,0
3,ind,K,S,50,0
3,ind,K,S,50,0
3,ind,K,S,50,0
3,ind,K,S,50,0
3,ind,S,S,50,1
3,ind,S,K,50,0
3,ind,K,K,50,1
3,ind,S,S,51,1
3,ind,S,S,51,1
3,ind,K,K,51,1
3,ind,K,K,51,1
3,ind,S,K,51,0
3,ind,S,S,51,1
3,ind,K,S,51,0
